,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes,,,,,
258,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",", sinabi ng DepEd na",ng,FIL,,TRUE,,,,,,,,,
259,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",sinabi ng DepEd na ang,DepEd,FIL,ABB_NE,TRUE,,,,,,,,,
260,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",ng DepEd na ang mga,na,FIL,,TRUE,,,,,,,,,
261,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",DepEd na ang mga EOSY,ang,FIL,,TRUE,,,,,,,,,
262,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",na ang mga EOSY Rites,mga,FIL,,TRUE,,,,,,,,,
263,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",ang mga EOSY Rites para,EOSY,ENG,ABB,TRUE,,,,,,,,,
264,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",mga EOSY Rites para sa,Rites,ENG,,TRUE,,,,,,,,,
265,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",EOSY Rites para sa Kindergarten,para,FIL,,TRUE,,,,,,,,,
266,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","Rites para sa Kindergarten ,",sa,FIL,,TRUE,,,,,,,,,
267,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","para sa Kindergarten , Grades",Kindergarten,ENG,,TRUE,,,,,,,,,
268,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","sa Kindergarten , Grades 6",",",SYM,,TRUE,,,,,,,,,
269,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","Kindergarten , Grades 6 ,",Grades,ENG,,TRUE,,,,,,,,,
270,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",", Grades 6 , 10",6,NUM,,TRUE,,,,,,,,,
271,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","Grades 6 , 10 ,",",",SYM,,TRUE,,,,,,,,,
272,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","6 , 10 , at",10,NUM,,TRUE,,,,,,,,,
273,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",", 10 , at 12",",",SYM,,TRUE,,,,,,,,,
274,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","10 , at 12 learners",at,FIL,,TRUE,,,,,,,,,
275,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",", at 12 learners ay",12,NUM,,TRUE,,,,,,,,,
276,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",at 12 learners ay maaaring,learners,ENG,,TRUE,,,,,,,,,
277,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",12 learners ay maaaring idaos,ay,FIL,,TRUE,,,,,,,,,
278,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",learners ay maaaring idaos sa,maaaring,FIL,,TRUE,,,,,,,,,
279,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",ay maaaring idaos sa anumang,idaos,FIL,,TRUE,,,,,,,,,
280,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",maaaring idaos sa anumang petsa,sa,FIL,,TRUE,,,,,,,,,
281,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",idaos sa anumang petsa mula,anumang,FIL,,TRUE,,,,,,,,,
282,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",sa anumang petsa mula Hunyo,petsa,FIL,,TRUE,,,,,,,,,
283,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",anumang petsa mula Hunyo 27,mula,FIL,,TRUE,,,,,,,,,
284,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",petsa mula Hunyo 27 hanggang,Hunyo,FIL,NE,TRUE,,,,,,,,,
285,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",mula Hunyo 27 hanggang Hulyo,27,NUM,,TRUE,,,,,,,,,
286,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",Hunyo 27 hanggang Hulyo 2,hanggang,FIL,,TRUE,,,,,,,,,
287,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","27 hanggang Hulyo 2 ,",Hulyo,FIL,NE,TRUE,,,,,,,,,
288,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","hanggang Hulyo 2 , 2022",2,NUM,,TRUE,,,,,,,,,
289,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","Hulyo 2 , 2022 .",",",SYM,,TRUE,,,,,,,,,
290,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .","2 , 2022 .",2022,NUM,,TRUE,,,,,,,,,
291,16,"Sa isang paabiso , sinabi ng DepEd na ang mga EOSY Rites para sa Kindergarten , Grades 6 , 10 , at 12 learners ay maaaring idaos sa anumang petsa mula Hunyo 27 hanggang Hulyo 2 , 2022 .",", 2022 .",.,SYM,,TRUE,,,,,,,,,
292,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,Alamin ang 4S,Alamin,FIL,,TRUE,,,,,,,,,
293,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,Alamin ang 4S LABAN,ang,FIL,,TRUE,,,,,,,,,
294,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,Alamin ang 4S LABAN SA,4S,FIL,ABB,FALSE,ENG,ABB_NE,,"4S is english, Search and Destroy, Self-protection Measures, Seek early consultation, Support fogging/spraying",,,,,
295,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,ang 4S LABAN SA DENGUE,LABAN,FIL,,TRUE,,,,,,,,,
296,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,4S LABAN SA DENGUE upang,SA,FIL,,TRUE,,,,,,,,,
297,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,LABAN SA DENGUE upang maiwasan,DENGUE,FIL,NE,FALSE,ENG,NE,,Dengue is an english word,,,,,
298,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,SA DENGUE upang maiwasan ang,upang,FIL,,TRUE,,,,,,,,,
299,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,DENGUE upang maiwasan ang sakit,maiwasan,FIL,,TRUE,,,,,,,,,
300,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,upang maiwasan ang sakit na,ang,FIL,,TRUE,,,,,,,,,
301,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,maiwasan ang sakit na ito,sakit,FIL,,TRUE,,,,,,,,,
302,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,ang sakit na ito sa,na,FIL,,TRUE,,,,,,,,,
303,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,sakit na ito sa ating,ito,FIL,,TRUE,,,,,,,,,
304,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,na ito sa ating komunidad,sa,FIL,,TRUE,,,,,,,,,
305,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,ito sa ating komunidad .,ating,FIL,,TRUE,,,,,,,,,
306,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,sa ating komunidad .,komunidad,FIL,,TRUE,,,,,,,,,
307,17,Alamin ang 4S LABAN SA DENGUE upang maiwasan ang sakit na ito sa ating komunidad .,ating komunidad .,.,SYM,,TRUE,,,,,,,,,
308,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,yung may natutunan,yung,FIL,,TRUE,,,,,,,,,
309,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,yung may natutunan ka,may,FIL,,TRUE,,,,,,,,,
310,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,yung may natutunan ka ng,natutunan,FIL,,TRUE,,,,,,,,,
311,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,may natutunan ka ng recipe,ka,FIL,,TRUE,,,,,,,,,
312,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,natutunan ka ng recipe tapos,ng,FIL,,TRUE,,,,,,,,,
313,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,ka ng recipe tapos ang,recipe,ENG,,TRUE,,,,,,,,,
314,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,ng recipe tapos ang gwapo,tapos,FIL,,TRUE,,,,,,,,,
315,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,recipe tapos ang gwapo pa,ang,FIL,,TRUE,,,,,,,,,
316,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,tapos ang gwapo pa ng,gwapo,FIL,,TRUE,,,,,,,,,
317,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,ang gwapo pa ng chef,pa,FIL,,TRUE,,,,,,,,,
318,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,gwapo pa ng chef !,ng,FIL,,TRUE,,,,,,,,,
319,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,pa ng chef !,chef,ENG,,TRUE,,,,,,,,,
320,18,yung may natutunan ka ng recipe tapos ang gwapo pa ng chef !,ng chef !,!,SYM,,TRUE,,,,,,,,,
321,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,Ito ang kantang,Ito,FIL,,TRUE,,,,,,,,,
322,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,Ito ang kantang isinulat,ang,FIL,,TRUE,,,,,,,,,
323,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,Ito ang kantang isinulat ng,kantang,FIL,,TRUE,,,,,,,,,
324,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,ang kantang isinulat ng TV,isinulat,FIL,,TRUE,,,,,,,,,
325,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,kantang isinulat ng TV host-comedian,ng,FIL,,TRUE,,,,,,,,,
326,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,isinulat ng TV host-comedian para,TV,ENG,ABB_NE,TRUE,,,,,,,,,
327,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,ng TV host-comedian para sa,host-comedian,ENG,,TRUE,,,,,,,,,
328,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,TV host-comedian para sa kanya,para,FIL,,TRUE,,,,,,,,,
329,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,host-comedian para sa kanya sa,sa,FIL,,TRUE,,,,,,,,,
330,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,para sa kanya sa tulong,kanya,FIL,,TRUE,,,,,,,,,
331,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,sa kanya sa tulong na,sa,FIL,,TRUE,,,,,,,,,
332,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,kanya sa tulong na rin,tulong,FIL,,TRUE,,,,,,,,,
333,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,sa tulong na rin ng,na,FIL,,TRUE,,,,,,,,,
334,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,tulong na rin ng mag-asawang,rin,FIL,,TRUE,,,,,,,,,
335,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,na rin ng mag-asawang Moira,ng,FIL,,TRUE,,,,,,,,,
336,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,rin ng mag-asawang Moira dela,mag-asawang,FIL,,TRUE,,,,,,,,,
337,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,ng mag-asawang Moira dela Torre,Moira,UNK,NE,TRUE,,,,,,,,,
338,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,mag-asawang Moira dela Torre at,dela,UNK,NE,TRUE,,,,,,,,,
339,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,Moira dela Torre at Jason,Torre,UNK,NE,TRUE,,,,,,,,,
340,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,dela Torre at Jason Marvin,at,FIL,,TRUE,,,,,,,,,
341,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,Torre at Jason Marvin .,Jason,UNK,NE,TRUE,,,,,,,,,
342,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,at Jason Marvin .,Marvin,UNK,NE,TRUE,,,,,,,,,
343,19,Ito ang kantang isinulat ng TV host-comedian para sa kanya sa tulong na rin ng mag-asawang Moira dela Torre at Jason Marvin .,Jason Marvin .,.,SYM,,TRUE,,,,,,,,,
344,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,May mga bahagi,May,FIL,,TRUE,,,,,,,,,
345,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,May mga bahagi din,mga,FIL,,TRUE,,,,,,,,,
346,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,May mga bahagi din ito,bahagi,FIL,,TRUE,,,,,,,,,
347,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,mga bahagi din ito katulad,din,FIL,,TRUE,,,,,,,,,
348,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,bahagi din ito katulad ng,ito,FIL,,TRUE,,,,,,,,,
349,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,din ito katulad ng mga,katulad,FIL,,TRUE,,,,,,,,,
350,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,ito katulad ng mga talulot,ng,FIL,,TRUE,,,,,,,,,
351,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,katulad ng mga talulot na,mga,FIL,,TRUE,,,,,,,,,
352,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,ng mga talulot na napagkukunan,talulot,FIL,,TRUE,,,,,,,,,
353,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,mga talulot na napagkukunan ng,na,FIL,,TRUE,,,,,,,,,
354,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,talulot na napagkukunan ng .,napagkukunan,FIL,,TRUE,,,,,,,,,
355,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,na napagkukunan ng .,ng,FIL,,TRUE,,,,,,,,,
356,20,May mga bahagi din ito katulad ng mga talulot na napagkukunan ng .,napagkukunan ng .,.,SYM,,TRUE,,,,,,,,,
357,21,Huwag mong hamakin palagi ang iyong sarili .,Huwag mong hamakin,Huwag,FIL,,TRUE,,,,,,,,,
358,21,Huwag mong hamakin palagi ang iyong sarili .,Huwag mong hamakin palagi,mong,FIL,,TRUE,,,,,,,,,
359,21,Huwag mong hamakin palagi ang iyong sarili .,Huwag mong hamakin palagi ang,hamakin,FIL,,TRUE,,,,,,,,,
360,21,Huwag mong hamakin palagi ang iyong sarili .,mong hamakin palagi ang iyong,palagi,FIL,,TRUE,,,,,,,,,
361,21,Huwag mong hamakin palagi ang iyong sarili .,hamakin palagi ang iyong sarili,ang,FIL,,TRUE,,,,,,,,,
362,21,Huwag mong hamakin palagi ang iyong sarili .,palagi ang iyong sarili .,iyong,FIL,,TRUE,,,,,,,,,
363,21,Huwag mong hamakin palagi ang iyong sarili .,ang iyong sarili .,sarili,FIL,,TRUE,,,,,,,,,
364,21,Huwag mong hamakin palagi ang iyong sarili .,iyong sarili .,.,SYM,,TRUE,,,,,,,,,
365,22,Wala nang ibang kayang gawin ?,Wala nang ibang,Wala,FIL,,TRUE,,,,,,,,,
366,22,Wala nang ibang kayang gawin ?,Wala nang ibang kayang,nang,FIL,,TRUE,,,,,,,,,
367,22,Wala nang ibang kayang gawin ?,Wala nang ibang kayang gawin,ibang,FIL,,TRUE,,,,,,,,,
368,22,Wala nang ibang kayang gawin ?,nang ibang kayang gawin ?,kayang,FIL,,TRUE,,,,,,,,,
369,22,Wala nang ibang kayang gawin ?,ibang kayang gawin ?,gawin,FIL,,TRUE,,,,,,,,,
370,22,Wala nang ibang kayang gawin ?,kayang gawin ?,?,SYM,,TRUE,,,,,,,,,
371,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,Kulang pa yan,Kulang,FIL,,TRUE,,,,,,,,,
372,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,Kulang pa yan kuya,pa,FIL,,TRUE,,,,,,,,,
373,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,Kulang pa yan kuya gawin,yan,FIL,,TRUE,,,,,,,,,
374,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,pa yan kuya gawin mo,kuya,FIL,,TRUE,,,,,,,,,
375,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,yan kuya gawin mo anim,gawin,FIL,,TRUE,,,,,,,,,
376,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,kuya gawin mo anim ang,mo,FIL,,TRUE,,,,,,,,,
377,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,gawin mo anim ang puge,anim,FIL,,TRUE,,,,,,,,,
378,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,mo anim ang puge mo,ang,FIL,,TRUE,,,,,,,,,
379,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,anim ang puge mo naman,puge,FIL,,TRUE,,,,"""Puge"" is a common informal/slang spelling of the Filipino word ""pogi"", which means ""handsome"".",,,,,
380,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,ang puge mo naman,mo,FIL,,TRUE,,,,,,,,,
381,23,Kulang pa yan kuya gawin mo anim ang puge mo naman,puge mo naman,naman,FIL,,TRUE,,,,,,,,,
382,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",Ayon sa 2018,Ayon,FIL,,TRUE,,,,,,,,,
383,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",Ayon sa 2018 Programme,sa,FIL,,TRUE,,,,,,,,,
384,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",Ayon sa 2018 Programme for,2018,NUM,,TRUE,,,,,,,,,
385,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",sa 2018 Programme for International,Programme,ENG,NE,TRUE,,,,,,,,,
386,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",2018 Programme for International Student,for,ENG,,TRUE,,,,,,,,,
387,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",Programme for International Student Assessment,International,ENG,NE,TRUE,,,,,,,,,
388,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",for International Student Assessment (,Student,ENG,NE,TRUE,,,,,,,,,
389,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",International Student Assessment ( PISA,Assessment,ENG,NE,TRUE,,,,,,,,,
390,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .",Student Assessment ( PISA ),(,SYM,,TRUE,,,,,,,,,
391,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .","Assessment ( PISA ) ,",PISA,ENG,ABB_NE,TRUE,,,,,,,,,
392,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .","( PISA ) , 94",),SYM,,TRUE,,,,,,,,,
393,24,"Ayon sa 2018 Programme for International Student Assessment ( PISA ) , 94 % ng mga estudyanteng nakilahok dito na nasa edad na 15 ay gumagamit sa bahay ng lengguwaheng iba sa ginamit na medium of instruction sa mismong assessment .","PISA ) , 94 %",",",SYM,,TRUE,,,,,,,,,
